Accident_Index,Longitude,Latitude,SV,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,1st_Road_Class,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Vehicle1_Type,Vehicle2_Type,Vehicle3_Type,Vehicle1_Manoeuvre,Vehicle2_Manoeuvre,Vehicle3_Manoeuvre,Vehicle1_Location-Restricted_Lane,Vehicle2_Location-Restricted_Lane,Vehicle3_Location-Restricted_Lane,Junction1_Location,Junction2_Location,Junction3_Location,Skidding1_and_Overturning,Skidding2_and_Overturning,Skidding3_and_Overturning,Hit_Object_in_Carriageway1,Hit_Object_in_Carriageway2,Hit_Object_in_Carriageway3,Vehicle1_Leaving_Carriageway,Vehicle2_Leaving_Carriageway,Vehicle3_Leaving_Carriageway,Hit_Object_off_Carriageway1,Hit_Object_off_Carriageway2,Hit_Object_off_Carriageway3,1st_Point_of_Impact1,1st_Point_of_Impact2,1st_Point_of_Impact3,Was_Vehicle 1_Left_Hand_Drive?,Was_Vehicle2_Left_Hand_Drive?,Was_Vehicle 3_Left_Hand_Drive?,Journey_Purpose_of_Driver1,Journey_Purpose_of_Driver2,Journey_Purpose_of_Driver3,Sex_of_Driver1,Sex_of_Driver2,Sex_of_Driver3,Age_Band_of_Driver1,Age_Band_of_Driver2,Age_Band_of_Driver3,Age_of_Vehicle1,Age_of_Vehicle2,Age_of_Vehicle3
2016220129473 ,-2.748827,52.714643,1,1,1,6,18.50,3,6,30,3,4,6,0,0,4,1,2,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,5,0,0,1,0,0,8,0,0,6,0,0
201643P303076,-1.310533,51.604685,1,2,1,1,14.6,3,6,60,3,3,6,0,0,1,1,1,0,0,2,5,9,0,18,9,0,10,10,0,8,6,0,1,6,0,13,13,0,9,9,0,12,12,0,1,3,0,1,1,0,6,6,0,1,2,0,8,8,0,25,11,0
2016420104232 ,1.045657,51.88276,1,1,1,1,16.28,6,6,40,0,0,0,0,0,1,1,1,0,0,2,5,0,0,18,0,0,10,0,0,9,0,0,5,0,0,13,0,0,7,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,8,0,0,28,0,0
2016230135255 ,-1.25335,52.373603,1,5,1,5,22.9,6,6,30,0,0,0,0,0,4,1,2,0,0,1,9,9,9,13,18,18,10,10,10,9,9,9,6,6,6,13,13,13,9,9,9,12,12,12,1,1,2,1,1,1,5,6,6,1,1,2,4,6,7,4,11,3
2016140149629 ,-1.355516,53.460358,1,1,2,2,23.40,6,6,60,0,0,0,0,0,4,1,1,0,0,2,9,0,0,16,0,0,10,0,0,9,0,0,2,0,0,13,0,0,1,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,7,0,0,15,0,0
201601TW60227,-0.337362,51.453851,1,1,1,3,9.45,3,1,30,1,4,4,0,0,1,1,1,0,0,1,5,0,0,18,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,3,0,0,1,0,0,6,0,0,1,0,0,7,0,0,24,0,0
201606J017860,-2.169262,53.401006,1,1,1,1,6.10,4,6,30,3,4,6,0,4,1,1,2,0,0,1,9,0,0,18,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,2,0,0,1,0,0,6,0,0,5,0,0
2016471602426 ,-0.212518,50.94048,1,1,1,1,14.20,4,6,40,0,0,0,0,0,1,1,1,0,0,2,3,0,0,17,0,0,10,0,0,9,0,0,1,0,0,13,0,0,1,0,0,12,0,0,1,0,0,1,0,0,6,0,0,2,0,0,4,0,0,9,0,0
2016420070666 ,0.211797,51.721464,1,1,1,1,7.48,3,6,60,0,0,0,0,0,1,1,1,0,0,2,9,0,0,16,0,0,10,0,0,9,0,0,2,0,0,13,0,0,2,0,0,12,0,0,4,0,0,1,0,0,5,0,0,2,0,0,4,0,0,9,0,0
201663AC07116,-4.049012,51.796204,1,2,3,2,19.55,4,6,30,3,4,6,0,0,4,2,2,0,0,2,9,9,0,9,18,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,2,1,0,4,6,0,12,12,0
2016210040049 ,-2.161936,53.051209,1,1,1,3,9.32,3,7,30,5,4,6,0,0,1,1,2,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,11,0,0,7,0,0
2016471606097 ,-0.120082,50.831312,1,2,3,2,13.34,6,6,20,3,4,6,0,4,1,1,1,0,0,1,9,9,0,18,4,0,10,10,0,2,2,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,6,6,0,1,1,0,11,11,0,8,12,0
2016320311212 ,-0.13024,52.812879,1,2,1,5,17.15,4,6,30,1,4,3,0,0,1,1,2,0,0,2,9,9,0,17,5,0,10,10,0,4,4,0,1,6,0,13,13,0,1,9,0,1,12,0,4,3,0,1,1,0,1,1,0,1,2,0,4,5,0,8,5,0
2016471602736 ,0.148981,50.793334,1,1,1,3,21.59,6,6,60,0,0,0,0,0,6,2,2,0,0,2,9,0,0,16,0,0,10,0,0,9,0,0,5,0,0,13,0,0,9,0,0,12,0,0,5,0,0,1,0,0,6,0,0,2,0,0,5,0,0,15,0,0
2016010000048 ,-0.326324,51.468352,1,1,1,3,7.10,3,6,30,3,4,6,0,4,1,1,1,0,2,1,9,0,0,9,0,0,10,0,0,8,0,0,6,0,0,11,0,0,9,0,0,12,0,0,4,0,0,1,0,0,1,0,0,1,0,0,9,0,0,5,0,0
20161337U1626,-1.4784,53.637477,1,2,1,7,19.45,4,6,40,0,0,0,0,0,1,1,1,0,0,2,5,9,0,16,17,0,10,10,0,9,9,0,1,6,0,13,13,0,7,9,0,11,12,0,1,1,0,1,1,0,6,6,0,1,2,0,5,5,0,6,12,0
2016471600933 ,-0.746847,50.887949,1,1,2,2,20.15,6,6,50,0,0,0,0,0,6,1,2,0,0,2,9,0,0,17,0,0,10,0,0,9,0,0,1,0,0,13,0,0,7,0,0,4,0,0,4,0,0,1,0,0,6,0,0,2,0,0,4,0,0,13,0,0
2016200075911 ,-2.080866,52.481236,1,2,1,1,13.0,6,6,30,6,2,4,0,0,1,1,1,0,0,1,9,9,0,18,18,0,10,10,0,8,8,0,6,6,0,13,13,0,9,9,0,12,12,0,4,1,0,1,1,0,6,6,0,1,1,0,7,10,0,8,7,0
2016230079339 ,-1.298196,52.411628,1,2,3,2,16.30,4,6,60,6,4,6,0,0,1,1,1,0,0,2,19,9,0,5,18,0,10,10,0,6,8,0,6,6,0,13,13,0,9,1,0,12,12,0,1,4,0,1,1,0,2,3,0,1,2,0,8,7,0,2,4,0
2016500143779 ,-3.846501,50.719775,1,2,2,4,10.2,3,6,60,3,4,6,0,0,1,1,2,0,0,2,9,9,0,9,18,0,10,10,0,6,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,4,0,1,1,0,1,5,0,1,1,0,5,10,0,13,2,0
2016120046192 ,-1.503454,54.148961,1,2,3,4,14.20,3,6,60,0,0,0,0,0,1,1,1,0,0,2,9,17,0,18,18,0,10,10,0,9,9,0,6,3,0,13,13,0,9,7,0,12,12,0,1,1,0,1,1,0,6,1,0,1,1,0,10,7,0,10,10,0
201604WB16329,-2.729909,54.023883,1,1,1,5,14.49,6,6,60,0,0,0,0,0,1,1,1,0,0,2,5,0,0,9,0,0,10,0,0,9,0,0,6,0,0,13,0,0,1,0,0,10,0,0,1,0,0,1,0,0,6,0,0,1,0,0,5,0,0,9,0,0
2016410131904 ,-0.027805,51.766925,1,2,3,4,16.40,3,3,70,0,0,0,0,0,6,1,2,0,0,2,9,9,0,18,4,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,5,5,0,2,2,0,6,8,0,10,2,0
2016520607007 ,-2.273783,51.281769,1,2,1,3,8.55,3,6,30,3,4,6,0,0,1,1,1,0,0,2,5,19,0,9,9,0,10,10,0,8,5,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,6,1,0,1,1,0,6,9,0,25,2,0
2016331602122 ,-1.10258,52.588432,1,1,1,5,18.52,3,1,30,1,2,4,0,0,4,1,2,0,0,1,9,0,0,5,0,0,10,0,0,4,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,0,0,11,0,0
2016420054716 ,0.918815,51.798009,1,2,1,1,15.15,4,6,30,0,0,0,0,0,1,1,1,0,0,2,9,9,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,5,5,0,1,1,0,9,6,0,4,12,0
2016160075432 ,-0.197824,54.087407,1,2,1,4,19.50,6,6,20,3,4,6,0,0,1,1,1,0,0,1,9,3,0,18,9,0,10,10,0,1,2,0,6,6,0,13,13,0,9,9,0,12,12,0,1,3,0,1,1,0,5,6,0,1,1,0,5,5,0,14,1,0
2016051600229 ,-2.977151,53.446721,1,2,1,2,16.45,3,3,30,0,0,0,0,0,4,1,1,0,0,1,9,5,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,2,6,0,1,1,0,8,6,0,3,3,0
201606A020955,-2.249014,53.492389,1,2,2,3,12.56,3,6,30,6,4,6,0,0,1,1,1,0,0,1,21,9,0,7,18,0,10,10,0,8,8,0,6,6,0,13,13,0,9,9,0,12,12,0,1,4,0,1,1,0,6,6,0,1,1,0,7,9,0,2,3,0
20161332J1467,-1.719297,53.786357,1,2,1,6,20.15,3,6,30,0,0,0,0,8,4,2,2,0,0,1,4,9,0,18,13,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,1,1,0,8,4,0,52,10,0
2016350146311 ,0.075605,52.186453,1,2,2,6,13.3,1,3,70,0,0,0,0,0,1,1,1,0,0,2,20,21,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,5,1,0,1,1,0,9,8,0,8,1,0
2016010017990 ,0.072735,51.524207,1,2,1,2,16.38,3,1,30,1,2,3,0,0,1,1,1,0,0,1,9,19,0,17,17,0,10,10,0,8,8,0,6,6,0,13,13,0,9,9,0,12,12,0,2,1,0,1,1,0,1,1,0,1,1,0,8,6,0,1,2,0
201697QB70107,-3.965819,55.753342,1,1,1,1,19.15,3,7,50,0,0,0,0,0,1,2,2,0,0,2,9,0,0,16,0,0,10,0,0,9,0,0,6,0,0,10,0,0,8,0,0,11,0,0,1,0,0,1,0,0,2,0,0,1,0,0,5,0,0,11,0,0
2016440042332 ,-1.246675,51.177083,1,1,1,5,9.0,6,6,50,0,0,0,0,0,1,1,2,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,1,0,0,13,0,0,1,0,0,4,0,0,1,0,0,1,0,0,3,0,0,2,0,0,5,0,0,17,0,0
2016450092110 ,-0.815544,51.206263,1,1,1,4,22.50,3,1,70,1,4,3,0,0,4,1,1,0,0,2,9,0,0,18,0,0,10,0,0,4,0,0,1,0,0,13,0,0,3,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,10,0,0,18,0,0
201643W033056,-0.966816,51.418223,1,2,3,3,13.56,6,6,30,0,0,0,0,0,1,1,1,0,0,1,9,9,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,1,1,0,11,12,0,1,1,0,1,1,0,6,6,0,2,1,0,5,6,0,2,5,0
2016440295332 ,-1.538069,50.954776,1,2,3,1,19.40,3,6,60,0,0,0,0,0,1,1,1,0,0,2,9,9,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,1,1,0,4,11,0,14,3,0
201601VK30026,-0.28891,51.383101,1,1,1,4,17.22,3,6,30,3,4,6,0,0,4,2,2,0,0,1,9,0,0,9,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,4,0,0,8,0,0
2016460052883 ,0.558986,51.3727,1,1,1,1,0.8,3,6,30,3,2,6,0,0,4,1,1,0,0,1,19,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,5,0,0,1,0,0,6,0,0,1,0,0,6,0,0,6,0,0
201631C020916,-1.15356,52.969244,1,2,1,4,17.4,3,6,30,3,4,6,0,0,4,1,1,0,0,1,9,3,0,7,18,0,10,10,0,6,8,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,1,0,1,2,0,7,5,0,7,5,0
2016010000100 ,-0.123512,51.34055,1,1,1,3,14.55,3,6,30,0,0,0,0,8,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,2,0,0,3,0,0,2,0,0,7,0,0,8,0,0
2016030080354 ,-3.532022,54.664271,1,1,1,7,13.59,6,6,30,0,0,0,0,0,1,9,1,0,0,2,9,0,0,17,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,5,0,0,1,0,0,10,0,0,7,0,0
2016160072931 ,-0.856277,53.563296,1,1,1,5,9.13,6,6,30,0,0,0,0,0,1,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,1,0,0,3,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,11,0,0
2016100160337 ,-1.624605,54.955477,1,1,1,4,16.20,6,6,30,0,0,0,0,1,1,1,1,0,0,1,9,0,0,4,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,2,0,0,5,0,0,6,0,0
2016051603836 ,-2.988114,53.453255,1,2,4,5,11.0,6,6,30,3,4,6,0,0,1,1,2,0,0,1,9,9,0,9,18,0,10,10,0,5,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,2,0,6,6,0,2,2,0,10,7,0,2,6,0
2016430286979 ,-0.840937,51.436946,1,1,1,4,12.46,1,3,70,0,0,0,0,0,1,1,1,0,0,2,21,0,0,18,0,0,10,0,0,9,0,0,4,0,0,7,0,0,9,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,9,0,0,8,0,0
2016160075831 ,-0.524073,53.550102,1,2,1,3,5.10,3,6,40,0,0,0,0,0,1,1,1,0,0,2,9,21,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,7,9,0,10,12,0,1,1,0,1,1,0,2,1,0,1,1,0,6,9,0,14,9,0
2016051600600 ,-3.122561,53.343909,1,1,3,3,22.15,3,6,50,0,0,0,0,0,6,1,2,0,0,2,9,0,0,17,0,0,10,0,0,9,0,0,2,0,0,13,0,0,7,0,0,9,0,0,1,0,0,1,0,0,6,0,0,1,0,0,4,0,0,16,0,0
2016230121413 ,-1.501794,52.119453,1,2,4,1,16.20,3,6,50,6,4,6,0,0,1,1,1,0,0,2,19,9,0,5,18,0,10,10,0,6,1,0,6,6,0,13,13,0,1,7,0,9,2,0,3,1,0,1,1,0,1,5,0,1,2,0,7,8,0,1,11,0
2016440484333 ,-1.370436,50.819965,1,1,1,7,19.0,6,6,40,3,4,6,0,0,4,1,2,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,2,0,0,9,0,0,5,0,0
2016230058110 ,-1.418048,52.148442,1,2,1,4,16.30,1,3,70,0,0,0,0,0,1,1,1,0,0,2,9,20,0,18,2,0,10,10,0,9,9,0,6,6,0,4,13,0,1,9,0,12,12,0,1,2,0,1,1,0,5,1,0,1,1,0,7,6,0,8,5,0
201697QC70402,-3.53995,55.611653,1,2,2,2,17.0,3,6,30,0,0,0,0,0,1,2,2,0,0,2,9,9,0,16,18,0,10,10,0,9,9,0,1,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,2,2,0,10,5,0,16,6,0
2016331601554 ,-1.283234,52.609666,1,2,1,7,10.53,5,6,60,3,4,5,0,0,1,2,2,0,0,2,9,9,0,9,17,0,10,10,0,6,8,0,6,6,0,13,13,0,9,7,0,12,12,0,3,1,0,1,1,0,6,1,0,2,1,0,8,6,0,8,4,0
2016460092259 ,0.606399,51.019903,1,2,3,1,11.0,3,6,60,3,4,3,0,0,1,1,1,0,0,2,9,5,0,9,18,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,4,1,0,1,1,0,6,6,0,2,1,0,8,7,0,2,8,0
2016460139658 ,0.71905,51.356914,1,2,5,6,22.5,3,3,70,0,0,0,0,0,6,1,1,0,0,2,9,9,0,18,18,0,10,10,0,9,9,0,2,2,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,6,6,0,1,2,0,7,8,0,2,2,0
2016440396995 ,-0.964058,51.037911,1,3,3,5,17.15,6,6,60,3,4,6,0,0,1,1,1,0,0,2,9,9,9,9,17,18,10,10,10,8,8,8,6,6,6,13,13,13,9,9,9,12,12,12,1,1,1,1,1,1,6,6,6,2,1,2,9,5,6,8,6,12
201606L013880,-2.459838,53.499387,1,1,1,2,18.30,3,6,30,3,4,6,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,2,0,0,5,0,0,1,0,0
2016621601844 ,-3.861353,51.623595,1,1,1,1,18.18,3,3,50,0,0,0,0,4,4,1,2,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,2,0,0,2,0,0,5,0,0,11,0,0
2016950004809 ,-3.593822,55.858669,1,1,1,7,0.30,4,6,50,0,0,0,0,0,6,2,2,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,1,0,0,13,0,0,7,0,0,4,0,0,1,0,0,1,0,0,6,0,0,1,0,0,5,0,0,22,0,0
2016500130939 ,-4.417183,50.624203,1,2,1,1,14.40,6,6,60,0,0,0,0,0,1,1,1,0,0,2,19,5,0,5,16,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,3,3,0,1,1,0,5,5,0,1,1,0,9,6,0,2,9,0
20161333G1205,-1.85602,53.626401,1,1,1,4,18.15,6,6,30,0,0,0,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,3,0,0,1,0,0,6,0,0,1,0,0,7,0,0,13,0,0
2016010003765 ,-0.126843,51.512187,1,2,1,2,8.32,4,2,30,6,2,6,0,5,1,1,1,0,0,1,9,9,0,18,18,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,2,1,0,2,1,0,1,6,0,1,1,0,8,9,0,4,9,0
2016200133991 ,-1.923208,52.472105,1,1,1,3,8.15,3,3,30,8,4,6,0,0,1,1,1,0,0,1,19,0,0,7,0,0,9,0,0,5,0,0,6,0,0,13,0,0,9,0,0,12,0,0,2,0,0,1,0,0,1,0,0,1,0,0,6,0,0,7,0,0
2016160120910 ,-0.359514,53.611981,1,1,1,5,18.20,6,6,60,3,4,4,0,0,6,1,1,0,0,2,5,0,0,9,0,0,10,0,0,2,0,0,6,0,0,13,0,0,1,0,0,10,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,20,0,0
201641TT10011,-0.422156,51.848342,1,2,3,6,2.24,1,7,70,5,4,1,0,0,4,1,1,0,0,2,90,9,0,18,2,0,10,10,0,8,8,0,6,6,0,4,13,0,9,9,0,12,12,0,1,2,0,1,1,0,1,6,0,1,1,0,7,6,0,2,1,0
2016210044217 ,-1.912142,52.684234,1,1,2,1,8.30,6,6,30,3,4,6,0,0,1,1,2,0,0,1,3,0,0,17,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,4,0,0,4,0,0
2016200094525 ,-1.905715,52.487492,1,2,4,6,15.24,6,2,30,6,4,6,0,0,1,1,1,0,0,1,9,9,0,5,18,0,10,10,0,6,8,0,6,6,0,13,13,0,9,9,0,12,12,0,4,1,0,1,1,0,1,2,0,1,2,0,8,6,0,5,4,0
2016230068284 ,-1.59333,52.610049,1,1,1,6,20.49,4,6,50,0,0,0,0,0,6,1,1,0,0,2,9,0,0,17,0,0,10,0,0,9,0,0,2,0,0,13,0,0,1,0,0,12,0,0,1,0,0,1,0,0,5,0,0,1,0,0,5,0,0,7,0,0
2016440192459 ,-1.041116,50.846528,1,2,1,2,12.30,6,6,30,3,4,6,0,0,1,1,1,0,0,1,9,9,0,18,9,0,10,10,0,8,8,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,6,6,0,1,2,0,9,9,0,7,5,0
2016440480961 ,-0.930595,51.260669,1,2,1,4,22.35,3,3,60,3,4,4,0,0,6,1,1,0,0,2,9,3,0,9,18,0,10,10,0,8,8,0,6,6,0,13,13,0,9,9,0,12,12,0,3,1,0,1,1,0,6,6,0,1,2,0,11,6,0,6,2,0
201604SB16106,-2.865337,53.553337,1,2,2,1,13.40,3,6,40,0,0,0,0,0,1,1,1,0,0,2,9,5,0,6,14,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,3,1,0,1,1,0,6,6,0,1,1,0,8,6,0,1,7,0
2016010003172 ,-0.020436,51.58301,1,1,1,4,19.45,5,6,30,3,2,6,0,5,4,1,1,0,0,1,11,0,0,5,0,0,2,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,5,0,0,1,0,0,1,0,0,1,0,0,9,0,0,1,0,0
2016160140099 ,-0.198708,54.089946,1,1,1,2,19.0,6,6,30,0,0,0,0,0,4,1,2,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,2,0,0,8,0,0,3,0,0
2016140076216 ,-1.478444,53.480455,1,2,1,5,20.0,3,6,60,0,0,0,0,0,1,1,1,0,0,2,9,5,0,4,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,2,1,0,1,1,0,6,6,0,1,1,0,6,7,0,4,14,0
2016301600288 ,-1.954218,53.214823,1,2,4,6,17.58,3,6,50,0,0,0,0,0,1,1,1,0,0,2,9,9,0,18,18,0,10,10,0,9,9,0,6,1,0,13,13,0,1,9,0,12,12,0,1,1,0,1,1,0,6,6,0,1,1,0,10,6,0,10,13,0
2016140047538 ,-1.194481,53.56269,1,2,3,3,12.8,3,3,40,3,4,6,0,4,1,1,1,0,0,1,9,9,0,9,18,0,10,10,0,5,1,0,6,6,0,13,13,0,9,9,0,12,12,0,4,1,0,1,1,0,6,6,0,1,2,0,11,6,0,14,4,0
2016370079844 ,1.147069,52.048659,1,1,1,5,15.31,6,6,30,0,0,0,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,5,0,0,1,0,0,4,0,0,8,0,0
2016100064145 ,-1.843213,54.96132,1,1,1,5,16.50,4,6,30,0,0,0,0,8,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,3,0,0,1,0,0,5,0,0,1,0,0,6,0,0,2,0,0
2016440392629 ,-1.19531,51.252213,1,2,1,2,17.20,4,6,50,3,4,6,0,0,1,1,2,0,0,2,3,9,0,18,10,0,10,10,0,8,8,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,6,6,0,1,1,0,4,8,0,4,5,0
2016410090808 ,-0.2865,51.722667,1,1,1,6,5.19,3,3,70,5,4,6,0,0,1,1,2,0,0,1,5,0,0,7,0,0,10,0,0,7,0,0,2,0,0,13,0,0,9,0,0,12,0,0,5,0,0,1,0,0,6,0,0,1,0,0,6,0,0,13,0,0
2016420081837 ,0.585182,51.915522,1,2,1,3,7.3,3,6,40,0,0,0,0,0,1,2,2,0,0,1,9,9,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,2,1,0,1,2,0,6,6,0,14,4,0
2016100110010 ,-1.723086,55.07419,1,2,1,1,15.27,5,6,60,0,0,0,0,0,1,1,1,0,0,2,9,17,0,18,9,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,5,1,0,1,1,0,10,6,0,9,12,0
201697QC70303,-3.819058,55.579736,1,1,1,6,16.15,1,3,70,0,0,0,0,0,1,1,1,0,0,2,21,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,1,0,0,1,0,0,7,0,0,3,0,0
2016200117398 ,-1.842511,52.428899,1,2,1,6,12.30,3,3,30,3,4,3,0,0,1,1,2,0,0,1,9,5,0,7,18,0,10,10,0,6,8,0,6,2,0,13,13,0,9,9,0,12,12,0,3,1,0,1,1,0,6,6,0,2,1,0,10,5,0,3,26,0
2016420125724 ,0.115339,51.776675,1,1,1,1,16.10,6,6,40,3,4,6,0,4,4,1,2,0,0,1,9,0,0,18,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,7,0,0,8,0,0
2016471605978 ,0.531373,50.855545,1,1,1,3,17.45,6,6,30,0,0,0,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,3,0,0,1,0,0,6,0,0,2,0,0,7,0,0,5,0,0
2016301600143 ,-1.499112,52.87728,1,1,3,1,20.46,6,6,30,0,0,0,0,8,1,1,1,6,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,7,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,5,0,0,14,0,0
2016621600295 ,-3.173892,51.497567,1,1,1,1,14.34,6,6,30,0,0,0,0,0,1,2,2,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,2,0,0,4,0,0,14,0,0
2016500142387 ,-4.318338,50.415884,1,2,2,6,17.1,3,6,60,3,4,6,0,0,6,1,1,0,0,2,19,3,0,9,18,0,10,10,0,8,1,0,6,2,0,13,13,0,9,9,0,12,12,0,3,1,0,1,1,0,1,1,0,1,1,0,10,5,0,10,1,0
2016140154544 ,-1.464491,53.384599,1,1,1,3,18.30,6,3,30,0,0,0,0,0,4,1,1,0,0,1,11,0,0,5,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,1,0,0,1,0,0,6,0,0,3,0,0
20161337P0949,-1.546553,53.738775,1,2,3,2,14.20,3,6,30,0,0,0,0,0,1,1,1,0,0,1,9,19,0,18,2,0,10,10,0,9,9,0,6,6,0,4,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,1,1,0,10,9,0,13,7,0
2016471606738 ,-0.683133,50.786209,1,1,1,4,17.37,6,7,30,3,4,6,0,0,4,1,1,0,0,1,9,0,0,9,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,3,0,0,1,0,0,6,0,0,1,0,0,8,0,0,5,0,0
